gx,gy,gz,ax,ay,az,tmp
-29,-6109,-822,-178,119,3959,28.66
-60,-6450,-828,-359,103,3789,28.65
-90,-6544,-845,-521,93,3642,28.68
-124,-6387,-862,-611,88,3548,28.69
-189,-6125,-844,-612,103,3550,28.67
-295,-5871,-784,-531,118,3615,28.67
-458,-5662,-678,-450,121,3720,28.67
-665,-5573,-562,-411,126,3798,28.66
-884,-5505,-446,-446,131,3774,28.65
-1085,-5284,-314,-526,131,3665,28.65
-1241,-4902,-186,-593,135,3570,28.65
-1368,-4404,-59,-625,138,3523,28.67
-1477,-3851,49,-592,157,3506,28.67
-1604,-3304,168,-510,163,3540,28.65
-1760,-2831,296,-397,158,3626,28.67
-1933,-2449,428,-296,146,3687,28.67
-2094,-2143,553,-236,112,3735,28.68
-2226,-1928,665,-184,60,3777,28.66
-2323,-1772,742,-165,50,3792,28.67
-2386,-1664,785,-157,39,3821,28.69
-2418,-1558,804,-127,12,3854,28.68
-2435,-1454,804,-101,-2,3890,28.68
-2444,-1366,791,-34,-15,3959,28.66
-2452,-1306,779,29,-11,4046,28.66
-2452,-1308,732,61,-22,4143,28.65
-2415,-1346,665,63,-29,4155,28.66
-2325,-1364,573,69,-47,4116,28.69
-2202,-1367,472,91,-50,4108,28.67
-2054,-1380,362,155,-38,4148,28.64
-1901,-1497,255,273,16,4214,28.65
-1750,-1796,156,432,48,4293,28.63
-1609,-2253,67,514,16,4347,28.64
-1497,-2723,-12,492,-44,4357,28.66
-1406,-3046,-96,377,-95,4276,28.66
-1337,-3091,-193,170,-122,4127,28.66
-1279,-2742,-307,-58,-136,3932,28.66
-1216,-2036,-444,-221,-142,3791,28.68
-1161,-1112,-597,-284,-143,3731,28.68
-1104,-150,-757,-227,-139,3769,28.67
-1061,681,-900,-76,-149,3885,28.66
-1035,1261,-1022,128,-177,4073,28.66
-1041,1485,-1127,339,-172,4258,28.67
-1051,1368,-1217,504,-142,4394,28.67
-1060,969,-1303,634,-130,4491,28.66
-1074,353,-1385,715,-138,4580,28.66
-1107,-327,-1459,723,-171,4641,28.67
-1162,-967,-1539,635,-217,4618,28.66
-1218,-1469,-1635,498,-276,4579,28.66
-1249,-1771,-1739,334,-298,4465,28.67
-1245,-1818,-1855,172,-276,4356,28.68
-1209,-1651,-1959,61,-227,4264,28.67
-1138,-1313,-2057,-35,-173,4182,28.66
-1051,-865,-2123,-83,-106,4125,28.67
-953,-371,-2171,-102,-36,4114,28.67
-830,72,-2200,-82,22,4115,28.67
-684,432,-2201,-12,49,4136,28.65
-523,661,-2162,67,64,4203,28.65
-366,736,-2098,140,79,4236,28.65
-225,682,-2001,203,110,4261,28.67
-108,539,-1874,243,169,4281,28.69
-17,327,-1742,249,164,4295,28.67
46,51,-1602,255,123,4307,28.66
87,-244,-1450,223,74,4284,28.67
119,-526,-1300,183,42,4201,28.68
143,-757,-1157,125,27,4133,28.67
150,-909,-1020,49,15,4091,28.68
127,-977,-886,-9,-4,4023,28.68
101,-980,-764,-84,-47,3949,28.64
75,-873,-665,-164,-84,3874,28.67
47,-634,-557,-234,-97,3771,28.67
14,-352,-495,-282,-94,3686,28.67
-13,5,-432,-308,-81,3654,28.68
-65,415,-376,-339,-80,3629,28.66
-121,827,-343,-347,-88,3615,28.67
-167,1246,-295,-323,-103,3597,28.69
-196,1599,-255,-282,-104,3600,28.67
-221,1876,-217,-207,-79,3622,28.66
-243,2075,-178,-94,-37,3704,28.64
-269,2048,-127,140,-19,3883,28.65
-310,1621,-47,452,-16,4128,28.66
-350,746,65,698,-31,4316,28.67
-410,-418,173,758,-45,4378,28.66
-435,-1571,274,652,-52,4289,28.69
-434,-2447,362,431,-51,4118,28.69
-431,-2934,424,194,-46,3975,28.67
-425,-3041,457,-3,-66,3850,28.67
-426,-2887,474,-99,-104,3804,28.67
-438,-2594,482,-106,-144,3801,28.66
-467,-2286,493,-48,-168,3862,28.65
-526,-2051,513,26,-200,3929,28.67
-614,-1877,535,82,-220,3975,28.67
-738,-1696,561,94,-245,3992,28.65
-874,-1467,577,51,-242,3991,28.64
-989,-1197,565,-19,-231,3967,28.68
-1067,-846,545,-48,-255,3942,28.67
-1100,-467,510,-42,-313,3965,28.66
-1084,-170,465,11,-331,4000,28.67
-1030,32,420,74,-306,4012,28.66
-954,188,388,131,-238,4061,28.68
-890,295,369,177,-173,4125,28.67
-828,352,354,217,-147,4184,28.68
-740,322,327,265,-157,4219,28.68
-633,233,295,287,-169,4249,28.68
-511,146,252,262,-156,4249,28.66
-392,109,201,245,-162,4248,28.67
-274,157,138,200,-162,4234,28.67
-154,262,82,210,-147,4238,28.67
-22,337,33,289,-124,4288,28.67
131,222,-20,424,-129,4387,28.64
292,-123,-76,510,-151,4449,28.65
453,-553,-127,495,-172,4444,28.65
628,-889,-194,377,-150,4334,28.66
816,-1038,-272,253,-127,4192,28.65
1023,-963,-344,169,-105,4058,28.65
1280,-687,-441,104,-113,4010,28.67
1472,-412,-548,62,-138,3972,28.69
1637,-93,-657,32,-153,3910,28.67
1764,272,-770,26,-183,3871,28.66
1853,658,-879,38,-205,3827,28.66
1889,1025,-966,71,-200,3827,28.67
1857,1358,-1036,99,-192,3819,28.66
1779,1669,-1098,87,-199,3814,28.68
1689,1937,-1152,69,-206,3780,28.67
1602,2137,-1210,98,-198,3726,28.67
1512,2308,-1234,123,-180,3714,28.67
1405,2427,-1235,159,-152,3753,28.65
1272,2488,-1188,181,-119,3807,28.67
1119,2488,-1127,171,-114,3821,28.68
955,2483,-1056,120,-124,3791,28.67
822,2518,-985,30,-118,3768,28.67
700,2589,-917,-2,-94,3735,28.67
601,2677,-834,12,-64,3760,28.67
492,2733,-733,47,-31,3835,28.67
367,2723,-631,47,-16,3911,28.67
234,2661,-537,52,-27,3937,28.67
117,2545,-446,54,-49,3946,28.66
38,2387,-375,69,-76,3946,28.67
-14,2171,-309,73,-72,3958,28.66
-55,1910,-245,97,-59,3956,28.66
-85,1649,-190,95,-31,3947,28.66
-104,1392,-131,76,-34,3934,28.67
-132,1163,-76,46,-19,3925,28.66
-152,982,-31,11,-10,3920,28.68
-167,824,11,-10,-18,3877,28.68
-158,736,58,-43,-6,3849,28.68
-137,702,116,-39,34,3840,28.67
-103,686,176,-44,64,3874,28.68
-73,667,225,-63,81,3899,28.67
-13,631,259,-84,46,3889,28.68
57,629,289,-119,-6,3869,28.68
138,710,307,-178,-55,3870,28.69
198,857,310,-235,-91,3897,28.67
227,1023,306,-260,-115,3911,28.64
254,1197,299,-253,-140,3941,28.66
264,1346,298,-221,-140,3971,28.67
259,1476,305,-192,-112,4036,28.66
247,1571,324,-188,-81,4060,28.67
227,1673,346,-184,-45,4043,28.66
215,1773,368,-183,-54,4038,28.66
220,1865,393,-171,-69,4028,28.66
227,1956,424,-165,-49,4022,28.65
239,2025,467,-121,-21,4052,28.66
239,2006,515,-52,-7,4122,28.65
238,1861,568,9,1,4186,28.67
224,1607,620,19,-24,4220,28.66
199,1364,673,-18,-42,4183,28.68
177,1187,710,-91,-61,4128,28.67
146,1104,736,-134,-65,4066,28.67
125,1058,759,-142,-64,4053,28.64
102,995,770,-130,-64,4045,28.66
75,895,778,-121,-58,4036,28.67
45,779,783,-125,-55,3999,28.67
25,707,782,-160,-54,3917,28.68
38,701,763,-197,-51,3833,28.68
74,748,740,-213,-61,3771,28.67
112,814,703,-192,-55,3762,28.68
132,856,673,-180,-65,3766,28.65
130,835,629,-135,-74,3787,28.67
105,746,580,-123,-90,3813,28.67
71,632,519,-138,-87,3772,28.67
39,557,467,-159,-69,3693,28.67
23,553,420,-171,-66,3655,28.67
15,576,374,-166,-63,3659,28.69
-4,573,325,-147,-66,3673,28.68
-36,549,299,-93,-52,3712,28.68
-88,526,292,-56,-33,3758,28.69
-159,510,299,-71,-25,3818,28.68
-246,511,302,-105,-29,3859,28.68
-327,528,294,-144,-62,3888,28.66
-390,599,265,-218,-92,3881,28.66
-433,729,210,-296,-110,3880,28.68
-461,948,146,-358,-126,3879,28.68
-486,1265,77,-405,-122,3901,28.69
-503,1629,6,-406,-108,3960,28.66
-511,1952,-56,-351,-93,4032,28.66
-510,2105,-112,-260,-99,4140,28.66
-479,1998,-165,-138,-79,4243,28.67
-411,1698,-192,-33,-44,4255,28.68
-304,1221,-174,11,-21,4288,28.66
-233,830,-138,-8,3,4292,28.65
-174,457,-100,-25,-4,4269,28.66
-130,88,-57,-41,-5,4288,28.67
-96,-258,-8,-67,-27,4297,28.67
-87,-538,41,-135,-29,4264,28.69
-83,-721,73,-211,-53,4200,28.67
-70,-788,101,-295,-49,4138,28.67
-43,-744,122,-362,-32,4061,28.67
-14,-635,135,-370,-12,4030,28.66
7,-545,152,-334,6,4043,28.66
12,-484,181,-300,21,4040,28.64
8,-433,221,-282,27,4021,28.64
-7,-367,260,-282,28,3994,28.64
-36,-300,287,-310,6,4003,28.67
-64,-229,287,-315,-7,4014,28.66
-79,-146,289,-301,-19,3996,28.66
-78,-51,299,-279,0,4010,28.67
-49,7,302,-270,5,4023,28.68
-6,52,288,-261,0,4029,28.68
45,80,275,-237,1,4016,28.68
97,126,265,-229,8,4005,28.67
139,181,256,-227,19,3996,28.67
183,241,246,-210,14,3973,28.66
213,306,243,-211,20,3960,28.66
241,388,240,-210,20,3921,28.65
272,457,238,-212,2,3916,28.65
284,521,233,-221,-3,3904,28.67
282,581,215,-252,-8,3887,28.67
255,695,194,-308,-18,3844,28.68
227,909,162,-370,-62,3769,28.68
202,1197,115,-437,-97,3705,28.67
178,1534,60,-487,-116,3668,28.66
147,1862,-15,-508,-146,3689,28.67
92,2162,-100,-474,-144,3671,28.67
30,2435,-173,-421,-155,3666,28.67
-25,2631,-220,-350,-159,3695,28.67
-89,2697,-266,-281,-143,3744,28.67
-160,2648,-304,-189,-124,3792,28.66
-233,2497,-318,-97,-98,3841,28.67
-304,2211,-320,-26,-58,3897,28.66
-370,1805,-311,47,-10,3962,28.66
-450,1150,-303,92,-16,4041,28.67
-503,562,-304,88,-45,4102,28.65
-544,-62,-316,55,-59,4134,28.65
-551,-655,-337,5,-54,4137,28.65
-535,-1146,-357,-96,-47,4129,28.66
-503,-1466,-387,-254,-33,4097,28.69
-456,-1604,-431,-365,-64,4081,28.68
-404,-1620,-482,-416,-85,4075,28.66
-352,-1561,-513,-404,-67,4069,28.68
-312,-1490,-503,-379,20,4107,28.66
189,-914,-377,-729,338,4622,28.66
313,-1033,-323,-158,138,4765,28.68
220,-1377,-226,-159,35,4248,28.66
199,-1400,-125,-388,-73,3855,28.67
198,-1178,-70,-493,-36,3772,28.67
172,-968,-44,-397,33,3829,28.65
104,-883,6,-317,74,3832,28.65
17,-822,68,-288,84,3748,28.65
-70,-717,139,-305,100,3667,28.66
-189,-562,200,-315,108,3597,28.68
30,-300,225,-399,348,4045,28.66
155,-39,225,-261,116,4096,28.66
42,19,243,-235,255,3963,28.66
98,218,259,-251,40,3871,28.67
144,453,250,-247,21,3924,28.68
126,652,229,-238,55,3948,28.68
113,823,206,-203,106,3926,28.67
97,1007,186,-176,137,3887,28.67
102,1171,179,-168,139,3874,28.67
116,1315,178,-169,107,3873,28.67
123,1446,168,-232,60,3879,28.65
133,1518,116,-303,-37,3946,28.65
151,1417,33,-275,-95,4049,28.66
147,1139,-2,-140,-65,4156,28.68
110,843,53,-121,-30,4222,28.67
51,603,117,-257,-25,4202,28.68
-5,529,133,-410,-58,4086,28.67
-38,556,117,-430,-102,3995,28.66
-57,592,111,-390,-131,3965,28.68
-66,597,99,-401,-117,3967,28.68
-67,576,75,-424,-76,3944,28.67
-65,567,43,-438,-97,3918,28.68
-34,558,-2,-433,-136,3853,28.67
-6,544,-30,-418,-150,3868,28.65
22,498,-47,-378,-96,3886,28.66
45,425,-48,-327,-33,3929,28.64
66,350,-30,-291,7,3929,28.66
82,288,-12,-256,19,3939,28.65
94,213,17,-261,55,3907,28.65
125,94,37,-258,60,3919,28.66
157,-78,54,-244,66,3945,28.67
185,-290,79,-231,40,3964,28.66
215,-493,100,-251,22,3944,28.66
245,-694,114,-285,7,3920,28.66
263,-862,123,-314,-7,3917,28.67
296,-1018,135,-295,-20,3928,28.67
335,-1175,161,-273,-31,3900,28.69
376,-1353,192,-250,-5,3909,28.68
130,-1173,154,-779,-110,4692,28.66
-58,-1158,30,-619,-40,4361,28.66
-100,-1135,-23,-453,-160,3999,28.67
-110,-1150,-50,-404,-226,3973,28.67
-121,-1334,-69,-407,-254,4168,28.69
-143,-1740,-86,-476,-101,4124,28.67
-166,-1934,-44,-324,-67,4081,28.67
-167,-2028,-45,-247,-28,3964,28.67
-161,-2039,-51,-241,4,3915,28.66
-166,-2039,-52,-242,5,3946,28.67
-162,-2101,-57,-256,67,3987,28.67
-166,-2283,-86,-295,208,4077,28.65
-173,-2447,-121,-317,85,4023,28.66
-182,-2501,-143,-272,-88,3986,28.67
-186,-2556,-141,-216,-167,3997,28.66
-193,-2687,-117,-188,-103,4043,28.67
-197,-2880,-89,-201,-41,4059,28.68
-200,-3037,-79,-186,-24,4016,28.68
-200,-3070,-78,-152,-23,3932,28.68
-195,-2930,-81,-111,-74,3831,28.68
-183,-2626,-81,-108,-124,3757,28.66
-172,-2243,-93,-107,-145,3777,28.69
-152,-1820,-133,-147,-139,3806,28.67
-146,-1528,-185,-179,-127,3821,28.67
-139,-1251,-247,-170,-110,3799,28.68
-120,-961,-298,-144,-87,3796,28.67
-112,-656,-342,-126,-70,3797,28.64
-102,-335,-380,-136,-58,3790,28.63
-86,39,-437,-174,-65,3748,28.65
-67,487,-513,-254,-65,3686,28.66
-48,1020,-597,-263,-46,3667,28.65
-16,1588,-687,-241,7,3657,28.64
13,2180,-768,-270,63,3635,28.66
43,2796,-854,-270,101,3640,28.66
77,3429,-970,-306,108,3652,28.64
109,4007,-1121,-285,97,3674,28.68
136,4499,-1275,-219,64,3750,28.65
165,4920,-1389,-249,8,3751,28.69
189,5272,-1463,-265,-1,3795,28.67
207,5473,-1498,-255,3,3904,28.66
226,5567,-1519,-333,-17,3929,28.68
245,5644,-1566,-458,-24,3887,28.67
262,5748,-1637,-465,-21,3886,28.67
257,5801,-1683,-341,2,4080,28.67
177,5542,-1637,153,95,4775,28.67
88,4188,-1340,675,154,5037,28.67
27,2043,-929,622,222,4905,28.68
-43,254,-425,207,230,4604,28.69
-79,-812,-179,-208,71,4272,28.69
-77,-1229,-78,-285,17,4062,28.69
-88,-1355,-47,-306,2,3971,28.67
-93,-1304,-45,-309,0,3928,28.67
-105,-1119,-54,-349,0,3844,28.65
-94,-784,-95,-432,-7,3752,28.66
-79,-353,-166,-463,-18,3722,28.67
-57,97,-241,-459,16,3728,28.67
-51,458,-306,-397,51,3801,28.69
-43,657,-326,-257,66,3936,28.68
-53,618,-282,-87,60,4068,28.66
-64,349,-176,-62,14,4120,28.69
-78,100,-88,-202,-74,4063,28.66
-85,-27,-43,-285,-47,4002,28.67
-91,-33,-29,-296,-6,3939,28.66
-81,84,-19,-284,4,3874,28.68
-79,241,-14,-272,7,3881,28.68
-73,395,-13,-296,13,3893,28.68
-80,505,-14,-315,11,3922,28.67
-84,546,-15,-337,7,3944,28.69
-81,504,-16,-369,12,3983,28.68
-84,390,-13,-386,6,4009,28.69
-83,243,-16,-389,12,4013,28.70
-77,82,-16,-401,9,4002,28.68
-81,-79,-15,-392,2,4014,28.68
-84,-205,-17,-387,5,3991,28.67
-85,-308,-18,-382,-3,3978,28.69
-87,-383,-19,-376,-6,3979,28.67
-93,-460,-30,-371,2,3989,28.66
-99,-547,-28,-354,5,3969,28.68
-99,-604,-25,-333,2,3947,28.67
-98,-598,-21,-322,6,3928,28.69
-97,-534,-21,-297,3,3931,28.67
-101,-433,-25,-282,-4,3911,28.67
-94,-305,-21,-279,2,3900,28.68
-90,-146,-20,-252,10,3868,28.69
-87,45,-18,-254,11,3849,28.67
-81,255,-14,-253,14,3837,28.66
-80,480,-16,-254,6,3854,28.64
-76,688,-15,-264,7,3864,28.65
-66,838,-15,-291,7,3911,28.67
-72,924,-6,-316,18,3927,28.64
-73,956,-9,-330,11,3947,28.65
-80,954,-12,-359,11,3973,28.67
-85,858,-12,-405,13,4037,28.69
-85,615,-7,-446,-1,4115,28.66
-86,269,-13,-458,0,4129,28.68
-86,-104,-18,-466,1,4108,28.67
-90,-431,-24,-437,8,4058,28.69
-88,-649,-28,-392,-8,4007,28.68
-100,-764,-30,-363,-6,3979,28.67
-103,-808,-30,-340,-6,3968,28.68
-106,-775,-26,-306,-1,3920,28.68
-104,-647,-25,-277,-1,3891,28.67
-100,-457,-24,-262,8,3844,28.67
-94,-231,-18,-256,-4,3830,28.67
-82,71,0,-220,-21,3760,28.65
-74,585,-11,-173,10,3740,28.67
-68,1015,-15,-199,0,3774,28.67
-63,1438,0,-217,10,3829,28.66
-71,1789,3,-253,5,3906,28.67
-83,2024,9,-291,18,3915,28.66
-73,2184,25,-363,18,3970,28.66
-40,2036,19,-452,-3,4105,28.66
-34,1702,13,-486,2,4095,28.67
-44,1294,7,-493,15,4080,28.69
-59,864,-4,-500,26,4083,28.69
-73,439,-13,-510,8,4089,28.66
-91,8,-20,-517,2,4079,28.65
-108,-421,-27,-507,-2,4066,28.65
-126,-864,-33,-509,21,4060,28.66
-145,-1304,-40,-514,28,4082,28.67
-125,-1736,-63,-445,-7,4093,28.67
-106,-1814,-51,-362,-1,4028,28.67
-98,-1719,-46,-307,5,3932,28.69
-93,-1509,-36,-292,-5,3858,28.70
-97,-1228,-40,-248,14,3805,28.69
-102,-905,-32,-228,9,3813,28.68
-97,-523,-29,-216,1,3791,28.69
-96,-113,-22,-210,-7,3766,28.69
-84,308,-14,-211,-2,3782,28.68
-75,695,-11,-222,12,3800,28.67
-73,1045,-4,-245,16,3802,28.67
-75,1349,-10,-266,20,3859,28.67
-78,1582,2,-289,6,3915,28.67
-87,1760,4,-330,4,3974,28.68
-65,1827,26,-400,2,4047,28.66
-44,1555,13,-465,1,4080,28.68
-55,1169,6,-502,1,4097,28.68
-64,742,-6,-506,15,4084,28.69
-79,303,-13,-513,22,4074,28.67
-97,-147,-20,-515,15,4062,28.68
-114,-593,-31,-510,19,4070,28.67
-131,-1036,-40,-501,1,4084,28.67
-113,-1415,-54,-429,-16,4033,28.65
-96,-1461,-45,-358,11,3957,28.66
-87,-1367,-37,-319,-3,3933,28.68
-87,-1206,-31,-298,-2,3892,28.69
-89,-974,-28,-266,2,3858,28.66
-88,-706,-31,-249,6,3835,28.67
-94,-323,-27,-247,2,3822,28.66
-82,-20,-18,-246,4,3834,28.67
-77,288,-16,-254,7,3823,28.70
-78,580,-9,-261,10,3825,28.69
-73,868,-5,-271,6,3839,28.68
-78,1099,-6,-290,9,3881,28.69
-83,1259,-3,-299,2,3897,28.66
-85,1391,3,-336,6,3938,28.67
-81,1449,16,-400,7,3999,28.67
-68,1260,10,-456,-2,4107,28.67
-62,866,-1,-491,18,4099,28.68
-72,419,-13,-505,27,4082,28.65
-91,-51,-19,-520,18,4088,28.68
-110,-513,-31,-513,9,4100,28.69
-106,-920,-47,-451,1,4060,28.68
-96,-1066,-44,-382,5,3984,28.66
-91,-1032,-35,-344,-2,3934,28.66
-84,-940,-27,-325,3,3910,28.65
-87,-812,-21,-318,7,3888,28.65
-87,-641,-21,-292,-3,3869,28.67
-83,-413,-18,-262,-6,3856,28.67
-82,-146,-17,-251,-6,3855,28.67
-85,122,-16,-255,4,3844,28.65
-83,390,-17,-266,-5,3863,28.68
-80,617,-13,-285,0,3879,28.68
-83,801,-10,-300,2,3902,28.69
-87,931,-5,-322,12,3910,28.69
-88,1047,-3,-320,7,3926,28.68
-85,1134,4,-364,9,3957,28.68
-75,1073,9,-416,12,4031,28.66
-66,783,0,-484,20,4097,28.67
-78,338,-11,-522,12,4107,28.66
-84,-157,-23,-508,10,4119,28.67
-94,-589,-34,-468,-1,4074,28.68
-95,-821,-39,-411,-1,4006,28.69
-86,-859,-34,-353,2,3945,28.68
-87,-827,-32,-346,8,3938,28.69
-85,-766,-31,-330,10,3937,28.71
-89,-663,-24,-305,-2,3911,28.69
-86,-538,-23,-306,1,3878,28.68
-88,-364,-23,-291,7,3870,28.68
-92,-151,-22,-287,11,3854,28.68
-86,135,-15,-261,-3,3865,28.68
-89,371,-16,-267,8,3862,28.69
-78,587,-16,-289,13,3877,28.68
-87,742,-10,-314,18,3905,28.65
-94,848,-6,-323,18,3921,28.67
-90,936,-5,-334,4,3924,28.64
-85,1006,-4,-344,2,3958,28.65
-85,1002,5,-397,11,3996,28.67
-78,834,4,-437,1,4057,28.68
-76,481,-2,-477,12,4087,28.68
-90,55,-13,-489,8,4086,28.69
-95,-346,-29,-457,10,4052,28.70
-92,-606,-32,-408,6,3997,28.69
-94,-691,-31,-358,10,3955,28.69
-81,-665,-24,-343,14,3928,28.69
-83,-605,-21,-335,5,3916,28.71
-78,-545,-25,-331,2,3931,28.68
-85,-458,-21,-335,1,3936,28.67
-87,-358,-16,-313,5,3914,28.66
-89,-228,-13,-298,10,3907,28.68
-87,-57,-15,-296,5,3895,28.69
-88,124,-11,-295,-1,3882,28.70
-81,299,-16,-295,3,3886,28.69
-87,433,-12,-319,2,3893,28.68
-90,547,-12,-326,11,3911,28.70
-90,636,-10,-336,0,3913,28.69
-86,717,-13,-342,-2,3929,28.69
-86,791,-8,-340,0,3927,28.70
-81,840,1,-371,1,3967,28.70
-79,771,-2,-409,10,4011,28.69
-79,557,-1,-453,9,4045,28.67
-79,219,-14,-470,-1,4082,28.67
-88,-130,-22,-461,-4,4065,28.67
-91,-395,-26,-427,3,4036,28.65
-91,-534,-32,-384,18,3985,28.67
-85,-544,-27,-347,3,3945,28.67
-83,-494,-26,-332,9,3924,28.68
-85,-421,-18,-327,7,3921,28.69
-90,-354,-22,-334,-9,3903,28.69
-88,-262,-20,-324,-12,3909,28.70
-89,-170,-19,-317,-3,3910,28.69
-87,-55,-18,-316,5,3921,28.70
-85,77,-17,-321,2,3922,28.69
-89,183,-18,-320,7,3922,28.71
-84,271,-20,-328,0,3913,28.70
-90,358,-18,-330,3,3904,28.69
-84,436,-15,-329,4,3922,28.69
-83,509,-11,-334,-3,3934,28.69
-84,580,-8,-333,2,3931,28.67
-84,652,-10,-346,10,3941,28.68
-79,655,-8,-386,5,3971,28.69
-79,561,-7,-419,1,4007,28.67
-84,362,-13,-440,3,4026,28.68
-89,99,-21,-446,8,4049,28.68
-89,-156,-24,-438,5,4031,28.67
-87,-332,-30,-396,-3,3987,28.69
-88,-405,-32,-371,8,3942,28.67
-91,-384,-29,-349,9,3919,28.67
-91,-326,-22,-325,7,3899,28.67
-86,-262,-21,-329,16,3930,28.66
-83,-178,-19,-336,14,3915,28.66
-81,-98,-18,-332,10,3922,28.65
-81,-12,-16,-325,15,3918,28.67
-86,76,-16,-337,8,3920,28.69
-89,163,-15,-331,6,3914,28.67
-88,234,-13,-321,12,3914,28.68
-90,319,-15,-328,13,3905,28.68
-90,397,-12,-334,4,3918,28.69
-91,462,-13,-332,3,3917,28.68
-82,513,-10,-356,3,3955,28.69
-81,511,-8,-382,9,3981,28.69
-80,428,-11,-414,4,4006,28.69
-82,271,-17,-429,10,4008,28.70
-84,82,-23,-418,4,4016,28.69
-84,-100,-25,-407,-2,4005,28.69
-81,-232,-28,-378,14,3980,28.67
-84,-290,-28,-364,11,3950,28.69
-87,-260,-23,-350,6,3932,28.67
-84,-200,-24,-340,-3,3926,28.68
-81,-132,-15,-331,-3,3913,28.68
-83,-51,-16,-334,3,3925,28.68
-88,21,-16,-333,-1,3923,28.69
-88,103,-18,-324,-5,3922,28.68
-85,169,-16,-327,9,3920,28.71
-85,270,-11,-336,1,3916,28.69
-87,336,-10,-344,0,3933,28.67
-85,391,-8,-348,11,3950,28.68
-83,390,-3,-359,11,3966,28.68
-79,344,-6,-396,6,4000,28.67
-89,237,-11,-397,6,4001,28.68
-89,99,-20,-396,-1,4000,28.68
-86,-40,-20,-396,-1,4006,28.68
-89,-131,-21,-382,6,3986,28.68
-85,-176,-24,-366,11,3959,28.66
-82,-171,-22,-341,-1,3949,28.69
-84,-126,-22,-333,7,3937,28.67
-88,-55,-18,-334,10,3921,28.68
-84,16,-17,-339,8,3920,28.69
-90,85,-18,-336,6,3925,28.69
-88,165,-21,-340,15,3922,28.69
-83,230,-19,-347,16,3925,28.69
-84,292,-9,-348,11,3926,28.69
-83,308,-15,-371,2,3941,28.69
-86,274,-14,-381,5,3960,28.69
-88,216,-15,-386,12,3970,28.67
-87,131,-14,-385,10,3988,28.69
-87,23,-14,-373,11,3974,28.67
-87,-54,-19,-380,3,3969,28.69
-85,-98,-22,-365,7,3969,28.70
-83,-105,-23,-352,18,3948,28.69
-85,-76,-21,-339,10,3933,28.68
-84,-23,-18,-345,15,3917,28.68
-86,48,-21,-341,17,3909,28.68
-83,113,-18,-321,9,3936,28.66
-86,172,-15,-333,6,3936,28.68
-87,219,-16,-347,7,3944,28.69
-87,240,-13,-370,2,3931,28.68
-88,231,-10,-380,3,3955,28.69
-85,181,-12,-380,9,3972,28.69
-87,114,-12,-389,10,3980,28.67
-88,49,-15,-387,16,3970,28.69
-89,-16,-21,-382,13,3962,28.69
-92,-50,-22,-369,4,3958,28.69
-87,-58,-23,-354,4,3942,28.68
-90,-41,-22,-345,16,3923,28.70
-87,3,-21,-349,12,3920,28.69
-85,63,-18,-347,-6,3936,28.69
-83,111,-18,-352,6,3937,28.68
-91,157,-20,-343,7,3938,28.68
-86,188,-18,-354,2,3955,28.68
-88,187,-19,-358,12,3968,28.66
-88,167,-15,-382,10,3958,28.66
-83,127,-13,-387,11,3973,28.68
-83,81,-15,-375,4,3973,28.69
-82,30,-17,-370,-1,3968,28.69
-84,-9,-16,-365,-6,3964,28.68
-83,-22,-16,-364,-1,3941,28.67
-85,-22,-20,-353,0,3938,28.68
-83,6,-17,-356,12,3942,28.69
-82,45,-17,-355,0,3928,28.67
-91,88,-17,-344,6,3932,28.68
-88,127,-18,-357,15,3949,28.67
-85,153,-16,-373,6,3934,28.66
-86,160,-11,-364,3,3953,28.68
-86,151,-16,-372,0,3964,28.67
-86,125,-15,-374,7,3952,28.68
-85,93,-16,-368,8,3957,28.68
-84,59,-12,-373,12,3962,28.69
-86,25,-11,-373,11,3941,28.68
-87,12,-16,-365,2,3943,28.68
-86,0,-14,-365,9,3932,28.67
-85,18,-17,-353,7,3930,28.67
-87,44,-16,-350,13,3922,28.69
-85,73,-16,-350,13,3927,28.68
-86,107,-15,-344,5,3926,28.68
-83,134,-16,-353,16,3919,28.68
-88,144,-16,-369,4,3934,28.70
-80,149,-14,-367,2,3954,28.68
-84,127,-18,-372,-4,3964,28.67
-85,98,-20,-376,-7,3962,28.64
-82,66,-15,-366,3,3973,28.67
-83,35,-19,-367,4,3965,28.69
-85,25,-15,-373,12,3956,28.69
-85,22,-18,-372,13,3951,28.69
-87,30,-19,-364,7,3938,28.68
-87,49,-16,-348,7,3939,28.68
-91,76,-14,-354,10,3931,28.66
-88,99,-15,-351,4,3949,28.69
-90,121,-15,-355,4,3957,28.67
-89,128,-16,-358,13,3954,28.69
-85,118,-13,-356,18,3965,28.70
-80,101,-15,-371,15,3969,28.71
-82,90,-15,-372,8,3966,28.70
-84,65,-16,-369,6,3962,28.69
-83,44,-14,-365,2,3949,28.69
-87,38,-10,-371,8,3936,28.69
-85,36,-14,-357,9,3925,28.69
-85,43,-13,-361,5,3939,28.69
-80,61,-12,-357,-4,3928,28.69
-83,87,-14,-353,4,3950,28.68
-85,106,-13,-360,8,3956,28.71
-84,117,-17,-363,9,3961,28.69
-82,124,-14,-354,-1,3954,28.69
-84,122,-16,-352,-1,3952,28.70
-87,107,-19,-357,5,3953,28.69
-88,90,-17,-363,7,3938,28.67
